component,mr_group,intercept,slack,slope_basis
crops,produce:phaseolus-bean_irrigated:region0711_c2,-1.05456,0,
crops,produce:phaseolus-bean_irrigated:region0711_c3,-1.03632,0,
crops,produce:phaseolus-bean_irrigated:region0712_c0,-1.2391,0,
crops,produce:phaseolus-bean_irrigated:region0712_c1,-1.18887,0,
crops,produce:phaseolus-bean_irrigated:region0712_c2,-1.10007,0,
crops,produce:phaseolus-bean_irrigated:region0712_c3,-1.07309,0,
crops,produce:phaseolus-bean_irrigated:region0713_c0,-1.4348,0,
crops,produce:phaseolus-bean_irrigated:region0713_c1,-1.57965,0,
crops,produce:phaseolus-bean_irrigated:region0713_c2,-1.29687,0,
crops,produce:phaseolus-bean_irrigated:region0713_c3,-1.15558,0,
crops,produce:phaseolus-bean_irrigated:region0714_c0,-1.3095,0,
crops,produce:phaseolus-bean_irrigated:region0714_c1,-1.23019,0,
crops,produce:phaseolus-bean_irrigated:region0714_c2,-1.14806,0,
crops,produce:phaseolus-bean_irrigated:region0714_c3,-1.11908,0,
crops,produce:phaseolus-bean_irrigated:region0715_c0,-1.24141,0,
crops,produce:phaseolus-bean_irrigated:region0715_c1,-1.25206,0,
crops,produce:phaseolus-bean_irrigated:region0715_c2,-1.16166,0,
crops,produce:phaseolus-bean_irrigated:region0715_c3,-1.09852,0,
crops,produce:phaseolus-bean_irrigated:region0716_c0,-1.04144,0,
crops,produce:phaseolus-bean_irrigated:region0716_c1,-1.03825,0,
crops,produce:phaseolus-bean_irrigated:region0716_c2,-1.04221,0,
crops,produce:phaseolus-bean_irrigated:region0716_c3,-1.03938,0,
crops,produce:phaseolus-bean_irrigated:region0717_c0,-1.14458,0,
crops,produce:phaseolus-bean_irrigated:region0717_c1,-1.11982,0,
crops,produce:phaseolus-bean_irrigated:region0717_c2,-1.09288,0,
crops,produce:phaseolus-bean_irrigated:region0717_c3,-1.07334,0,
crops,produce:phaseolus-bean_irrigated:region0718_c0,-1.13253,0,
crops,produce:phaseolus-bean_irrigated:region0718_c1,-1.13073,0,
crops,produce:phaseolus-bean_irrigated:region0718_c2,-1.11495,0,
crops,produce:phaseolus-bean_irrigated:region0718_c3,-1.06452,0,
crops,produce:phaseolus-bean_irrigated:region0719_c0,-1.12268,0,
crops,produce:phaseolus-bean_irrigated:region0719_c1,-1.09079,0,
crops,produce:phaseolus-bean_irrigated:region0719_c2,-1.08482,0,
crops,produce:phaseolus-bean_irrigated:region0719_c3,-1.0935,0,
crops,produce:phaseolus-bean_irrigated:region0720_c0,-1.0388,0,
crops,produce:phaseolus-bean_irrigated:region0720_c1,-1.0361,0,
crops,produce:phaseolus-bean_irrigated:region0720_c2,-1.03791,0,
crops,produce:phaseolus-bean_irrigated:region0720_c3,-1.03678,0,
crops,produce:phaseolus-bean_irrigated:region0721_c0,-1.1113,0,
crops,produce:phaseolus-bean_irrigated:region0721_c1,-1.08327,0,
crops,produce:phaseolus-bean_irrigated:region0721_c2,-1.07192,0,
crops,produce:phaseolus-bean_irrigated:region0721_c3,-1.06363,0,
crops,produce:phaseolus-bean_irrigated:region0722_c0,-1.13154,0,
crops,produce:phaseolus-bean_irrigated:region0722_c1,-1.06797,0,
crops,produce:phaseolus-bean_irrigated:region0722_c2,-1.04878,0,
crops,produce:phaseolus-bean_irrigated:region0722_c3,-1.04214,0,
crops,produce:phaseolus-bean_irrigated:region0723_c0,-1.13464,0,
crops,produce:phaseolus-bean_irrigated:region0723_c1,-1.07448,0,
crops,produce:phaseolus-bean_irrigated:region0723_c2,-1.06405,0,
crops,produce:phaseolus-bean_irrigated:region0723_c3,-1.05864,0,
crops,produce:phaseolus-bean_irrigated:region0724_c0,-1.10371,0,
crops,produce:phaseolus-bean_irrigated:region0724_c1,-1.09849,0,
crops,produce:phaseolus-bean_irrigated:region0724_c2,-1.09767,0,
crops,produce:phaseolus-bean_irrigated:region0724_c3,-1.08991,0,
crops,produce:phaseolus-bean_irrigated:region0725_c0,-1.14884,0,
crops,produce:phaseolus-bean_irrigated:region0725_c1,-1.0845,0,
crops,produce:phaseolus-bean_irrigated:region0725_c2,-1.04165,0,
crops,produce:phaseolus-bean_irrigated:region0725_c3,-1.04591,0,
crops,produce:phaseolus-bean_irrigated:region0726_c0,-1.13205,0,
crops,produce:phaseolus-bean_irrigated:region0726_c1,-1.11361,0,
crops,produce:phaseolus-bean_irrigated:region0726_c2,-1.07963,0,
crops,produce:phaseolus-bean_irrigated:region0726_c3,-1.05896,0,
crops,produce:phaseolus-bean_irrigated:region0727_c1,-1.20671,0,
crops,produce:phaseolus-bean_irrigated:region0727_c2,-100,0,
crops,produce:phaseolus-bean_irrigated:region0727_c3,-1.29508,0,
crops,produce:phaseolus-bean_irrigated:region0728_c0,-1.2664,0,
crops,produce:phaseolus-bean_irrigated:region0728_c1,-1.17784,0,
crops,produce:phaseolus-bean_irrigated:region0728_c2,-1.10818,0,
crops,produce:phaseolus-bean_irrigated:region0728_c3,-1.03284,0,
crops,produce:phaseolus-bean_irrigated:region0729_c0,-1.19722,0,
crops,produce:phaseolus-bean_irrigated:region0729_c1,-1.14161,0,
crops,produce:phaseolus-bean_irrigated:region0729_c2,-1.13144,0,
crops,produce:phaseolus-bean_irrigated:region0729_c3,-1.12833,0,
crops,produce:phaseolus-bean_irrigated:region0730_c0,-1.18618,0,
crops,produce:phaseolus-bean_irrigated:region0730_c1,-100,0,
crops,produce:phaseolus-bean_irrigated:region0730_c2,-100,0,
crops,produce:phaseolus-bean_irrigated:region0730_c3,-1.1477,0,
crops,produce:phaseolus-bean_irrigated:region0731_c0,-1.18458,0,
crops,produce:phaseolus-bean_irrigated:region0731_c1,-1.15023,0,
crops,produce:phaseolus-bean_irrigated:region0731_c2,-1.14709,0,
crops,produce:phaseolus-bean_irrigated:region0731_c3,-1.13753,0,
crops,produce:phaseolus-bean_irrigated:region0732_c0,-1.24751,0,
crops,produce:phaseolus-bean_irrigated:region0732_c1,-1.20954,0,
crops,produce:phaseolus-bean_irrigated:region0732_c2,-1.17029,0,
crops,produce:phaseolus-bean_irrigated:region0732_c3,-1.1573,0,
crops,produce:phaseolus-bean_irrigated:region0734_c0,-1.17632,0,
crops,produce:phaseolus-bean_irrigated:region0734_c1,-1.17036,0,
crops,produce:phaseolus-bean_irrigated:region0734_c2,-1.17347,0,
crops,produce:phaseolus-bean_irrigated:region0736_c0,-2.55511,0,
crops,produce:phaseolus-bean_irrigated:region0736_c1,-2.45668,0,
crops,produce:phaseolus-bean_irrigated:region0736_c2,-86.0124,0,
crops,produce:phaseolus-bean_irrigated:region0736_c3,-85.653,0,
crops,produce:phaseolus-bean_irrigated:region0737_c0,-100,0,
crops,produce:phaseolus-bean_irrigated:region0737_c1,-86.3928,0,
crops,produce:phaseolus-bean_irrigated:region0737_c2,-85.8451,0,
crops,produce:phaseolus-bean_irrigated:region0737_c3,-85.5366,0,
crops,produce:phaseolus-bean_irrigated:region0738_c0,-1.04754,0,
crops,produce:phaseolus-bean_irrigated:region0738_c2,-1.00805,0,
crops,produce:phaseolus-bean_irrigated:region0738_c3,-1.02528,0,
crops,produce:phaseolus-bean_irrigated:region0739_c3,-100,0,
crops,produce:phaseolus-bean_irrigated:region0740_c0,-1.08549,0,
crops,produce:phaseolus-bean_irrigated:region0740_c1,-1.00722,0,
crops,produce:phaseolus-bean_irrigated:region0740_c2,-0.994078,0,
crops,produce:phaseolus-bean_irrigated:region0740_c3,-0.950794,0,
crops,produce:phaseolus-bean_irrigated:region0741_c0,-0.949871,0,
crops,produce:phaseolus-bean_irrigated:region0741_c1,-0.931749,0,
crops,produce:phaseolus-bean_irrigated:region0741_c2,-0.929744,0,
crops,produce:phaseolus-bean_irrigated:region0741_c3,-0.915012,0,
crops,produce:phaseolus-bean_irrigated:region0742_c0,-1.22246,0,
crops,produce:phaseolus-bean_irrigated:region0742_c1,-1.15657,0,
crops,produce:phaseolus-bean_irrigated:region0742_c2,-1.17739,0,
crops,produce:phaseolus-bean_irrigated:region0742_c3,-1.1558,0,
crops,produce:phaseolus-bean_irrigated:region0743_c0,-1.144,0,
crops,produce:phaseolus-bean_irrigated:region0743_c1,-1.08541,0,
crops,produce:phaseolus-bean_irrigated:region0743_c2,-1.0085,0,
crops,produce:phaseolus-bean_irrigated:region0743_c3,-0.94068,0,
crops,produce:phaseolus-bean_irrigated:region0749_c0,-0.496785,0,
crops,produce:phaseolus-bean_irrigated:region0749_c3,-0.501468,0,
crops,produce:phaseolus-bean_rainfed:region0000_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0000_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0000_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0000_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0001_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0001_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0001_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0001_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0002_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0002_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0002_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0002_c3,-1.20296,0,
crops,produce:phaseolus-bean_rainfed:region0003_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0003_c1,-1.24948,0,
crops,produce:phaseolus-bean_rainfed:region0003_c2,-1.25036,0,
crops,produce:phaseolus-bean_rainfed:region0003_c3,-1.24478,0,
crops,produce:phaseolus-bean_rainfed:region0004_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0004_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0004_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0004_c3,-1.2427,0,
crops,produce:phaseolus-bean_rainfed:region0005_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0005_c1,-1.25112,0,
crops,produce:phaseolus-bean_rainfed:region0005_c2,-1.24974,0,
crops,produce:phaseolus-bean_rainfed:region0005_c3,-1.24498,0,
crops,produce:phaseolus-bean_rainfed:region0006_c0,-1.25265,0,
crops,produce:phaseolus-bean_rainfed:region0006_c1,-1.25136,0,
crops,produce:phaseolus-bean_rainfed:region0006_c2,-1.25017,0,
crops,produce:phaseolus-bean_rainfed:region0006_c3,-1.24691,0,
crops,produce:phaseolus-bean_rainfed:region0007_c0,-1.25233,0,
crops,produce:phaseolus-bean_rainfed:region0007_c1,-1.24899,0,
crops,produce:phaseolus-bean_rainfed:region0007_c2,-1.24523,0,
crops,produce:phaseolus-bean_rainfed:region0007_c3,-1.24248,0,
crops,produce:phaseolus-bean_rainfed:region0008_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0008_c1,-1.25014,0,
crops,produce:phaseolus-bean_rainfed:region0008_c2,-1.37907,0,
crops,produce:phaseolus-bean_rainfed:region0008_c3,-1.24354,0,
crops,produce:phaseolus-bean_rainfed:region0009_c0,-1.25638,0,
crops,produce:phaseolus-bean_rainfed:region0009_c1,-1.25081,0,
crops,produce:phaseolus-bean_rainfed:region0009_c2,-1.24712,0,
crops,produce:phaseolus-bean_rainfed:region0009_c3,-1.24524,0,
crops,produce:phaseolus-bean_rainfed:region0010_c0,-3.25981,0,
crops,produce:phaseolus-bean_rainfed:region0010_c1,-3.25302,0,
crops,produce:phaseolus-bean_rainfed:region0010_c2,-3.21124,0,
crops,produce:phaseolus-bean_rainfed:region0010_c3,-3.1818,0,
crops,produce:phaseolus-bean_rainfed:region0012_c0,-1.21136,0,
crops,produce:phaseolus-bean_rainfed:region0012_c1,-1.19315,0,
crops,produce:phaseolus-bean_rainfed:region0012_c2,-1.18125,0,
crops,produce:phaseolus-bean_rainfed:region0012_c3,-1.18129,0,
crops,produce:phaseolus-bean_rainfed:region0013_c0,-1.2455,0,
crops,produce:phaseolus-bean_rainfed:region0013_c1,-1.23385,0,
crops,produce:phaseolus-bean_rainfed:region0013_c2,-1.22166,0,
crops,produce:phaseolus-bean_rainfed:region0013_c3,-1.1881,0,
crops,produce:phaseolus-bean_rainfed:region0014_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0014_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0014_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0014_c3,-1.23837,0,
crops,produce:phaseolus-bean_rainfed:region0015_c0,-1.21494,0,
crops,produce:phaseolus-bean_rainfed:region0015_c1,-1.2065,0,
crops,produce:phaseolus-bean_rainfed:region0015_c2,-1.20286,0,
crops,produce:phaseolus-bean_rainfed:region0015_c3,-1.19784,0,
crops,produce:phaseolus-bean_rainfed:region0016_c0,-1.20212,0,
crops,produce:phaseolus-bean_rainfed:region0016_c1,-1.1935,0,
crops,produce:phaseolus-bean_rainfed:region0016_c2,-1.18715,0,
crops,produce:phaseolus-bean_rainfed:region0016_c3,-1.18462,0,
crops,produce:phaseolus-bean_rainfed:region0017_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0017_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0017_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0017_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0018_c0,-1.24712,0,
crops,produce:phaseolus-bean_rainfed:region0018_c1,-1.24137,0,
crops,produce:phaseolus-bean_rainfed:region0018_c2,-1.23748,0,
crops,produce:phaseolus-bean_rainfed:region0018_c3,-1.21785,0,
crops,produce:phaseolus-bean_rainfed:region0019_c0,-1.23522,0,
crops,produce:phaseolus-bean_rainfed:region0019_c1,-1.21601,0,
crops,produce:phaseolus-bean_rainfed:region0019_c2,-1.20723,0,
crops,produce:phaseolus-bean_rainfed:region0019_c3,-1.2098,0,
crops,produce:phaseolus-bean_rainfed:region0020_c0,-1.24572,0,
crops,produce:phaseolus-bean_rainfed:region0020_c1,-1.23961,0,
crops,produce:phaseolus-bean_rainfed:region0020_c2,-1.23224,0,
crops,produce:phaseolus-bean_rainfed:region0020_c3,-1.22344,0,
crops,produce:phaseolus-bean_rainfed:region0022_c0,-1.22158,0,
crops,produce:phaseolus-bean_rainfed:region0022_c1,-1.20063,0,
crops,produce:phaseolus-bean_rainfed:region0022_c2,-1.18603,0,
crops,produce:phaseolus-bean_rainfed:region0022_c3,-1.18665,0,
crops,produce:phaseolus-bean_rainfed:region0023_c0,-1.2313,0,
crops,produce:phaseolus-bean_rainfed:region0023_c1,-1.21262,0,
crops,produce:phaseolus-bean_rainfed:region0023_c2,-1.20745,0,
crops,produce:phaseolus-bean_rainfed:region0023_c3,-1.2018,0,
crops,produce:phaseolus-bean_rainfed:region0024_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0026_c0,-1.22648,0,
crops,produce:phaseolus-bean_rainfed:region0026_c1,-1.21453,0,
crops,produce:phaseolus-bean_rainfed:region0026_c2,-1.196,0,
crops,produce:phaseolus-bean_rainfed:region0026_c3,-1.18691,0,
crops,produce:phaseolus-bean_rainfed:region0027_c0,-4.59084,0,
crops,produce:phaseolus-bean_rainfed:region0027_c1,-4.5662,0,
crops,produce:phaseolus-bean_rainfed:region0027_c2,-4.52986,0,
crops,produce:phaseolus-bean_rainfed:region0027_c3,-4.52234,0,
crops,produce:phaseolus-bean_rainfed:region0030_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0030_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0030_c3,-1.21237,0,
crops,produce:phaseolus-bean_rainfed:region0032_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0032_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0032_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0032_c3,-1.19736,0,
crops,produce:phaseolus-bean_rainfed:region0035_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0035_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0035_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0035_c3,-1.18045,0,
crops,produce:phaseolus-bean_rainfed:region0036_c1,-1.23696,0,
crops,produce:phaseolus-bean_rainfed:region0036_c2,-1.21179,0,
crops,produce:phaseolus-bean_rainfed:region0036_c3,-1.17899,0,
crops,produce:phaseolus-bean_rainfed:region0037_c3,-1.22291,0,
crops,produce:phaseolus-bean_rainfed:region0039_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0039_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0039_c2,-1.2222,0,
crops,produce:phaseolus-bean_rainfed:region0039_c3,-1.18476,0,
crops,produce:phaseolus-bean_rainfed:region0040_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0040_c1,-1.1944,0,
crops,produce:phaseolus-bean_rainfed:region0040_c2,-1.15503,0,
crops,produce:phaseolus-bean_rainfed:region0040_c3,-1.11707,0,
crops,produce:phaseolus-bean_rainfed:region0041_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0041_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0041_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0041_c3,-1.21633,0,
crops,produce:phaseolus-bean_rainfed:region0042_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0042_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0042_c3,-1.20753,0,
crops,produce:phaseolus-bean_rainfed:region0044_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0044_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0044_c2,-1.19154,0,
crops,produce:phaseolus-bean_rainfed:region0044_c3,-1.13474,0,
crops,produce:phaseolus-bean_rainfed:region0045_c0,-1.17299,0,
crops,produce:phaseolus-bean_rainfed:region0045_c1,-1.12931,0,
crops,produce:phaseolus-bean_rainfed:region0045_c2,-1.10872,0,
crops,produce:phaseolus-bean_rainfed:region0045_c3,-1.08912,0,
crops,produce:phaseolus-bean_rainfed:region0047_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0047_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0047_c2,-1.15928,0,
crops,produce:phaseolus-bean_rainfed:region0047_c3,-1.10679,0,
crops,produce:phaseolus-bean_rainfed:region0048_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0048_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0048_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0048_c3,-1.22818,0,
crops,produce:phaseolus-bean_rainfed:region0049_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0049_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0049_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0049_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0050_c0,-1.22964,0,
crops,produce:phaseolus-bean_rainfed:region0050_c1,-1.18573,0,
crops,produce:phaseolus-bean_rainfed:region0050_c2,-1.16276,0,
crops,produce:phaseolus-bean_rainfed:region0050_c3,-1.15599,0,
crops,produce:phaseolus-bean_rainfed:region0054_c0,-1.2298,0,
crops,produce:phaseolus-bean_rainfed:region0054_c1,-1.19468,0,
crops,produce:phaseolus-bean_rainfed:region0054_c2,-1.16374,0,
crops,produce:phaseolus-bean_rainfed:region0054_c3,-1.15242,0,
crops,produce:phaseolus-bean_rainfed:region0055_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0055_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0055_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0055_c3,-1.19107,0,
crops,produce:phaseolus-bean_rainfed:region0056_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0056_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0056_c2,-1.2241,0,
crops,produce:phaseolus-bean_rainfed:region0056_c3,-1.20623,0,
crops,produce:phaseolus-bean_rainfed:region0057_c1,-1.2253,0,
crops,produce:phaseolus-bean_rainfed:region0057_c2,-1.19785,0,
crops,produce:phaseolus-bean_rainfed:region0057_c3,-1.17294,0,
crops,produce:phaseolus-bean_rainfed:region0059_c0,-1.24079,0,
crops,produce:phaseolus-bean_rainfed:region0059_c1,-1.21266,0,
crops,produce:phaseolus-bean_rainfed:region0059_c2,-1.19544,0,
crops,produce:phaseolus-bean_rainfed:region0059_c3,-1.16053,0,
crops,produce:phaseolus-bean_rainfed:region0060_c0,-1.14695,0,
crops,produce:phaseolus-bean_rainfed:region0060_c1,-1.16159,0,
crops,produce:phaseolus-bean_rainfed:region0060_c2,-1.16641,0,
crops,produce:phaseolus-bean_rainfed:region0060_c3,-1.15228,0,
crops,produce:phaseolus-bean_rainfed:region0061_c0,-1.18399,0,
crops,produce:phaseolus-bean_rainfed:region0061_c1,-1.15804,0,
crops,produce:phaseolus-bean_rainfed:region0061_c2,-1.15009,0,
crops,produce:phaseolus-bean_rainfed:region0061_c3,-1.1342,0,
crops,produce:phaseolus-bean_rainfed:region0063_c0,-1.25049,0,
crops,produce:phaseolus-bean_rainfed:region0063_c1,-1.23554,0,
crops,produce:phaseolus-bean_rainfed:region0063_c2,-1.18353,0,
crops,produce:phaseolus-bean_rainfed:region0063_c3,-1.15337,0,
crops,produce:phaseolus-bean_rainfed:region0065_c3,-1.21087,0,
crops,produce:phaseolus-bean_rainfed:region0067_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0067_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0067_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0067_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0068_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0068_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0068_c2,-1.17512,0,
crops,produce:phaseolus-bean_rainfed:region0068_c3,-1.12672,0,
crops,produce:phaseolus-bean_rainfed:region0070_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0070_c1,-1.20894,0,
crops,produce:phaseolus-bean_rainfed:region0070_c2,-1.18051,0,
crops,produce:phaseolus-bean_rainfed:region0070_c3,-1.12074,0,
crops,produce:phaseolus-bean_rainfed:region0072_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0072_c1,-1.19028,0,
crops,produce:phaseolus-bean_rainfed:region0072_c2,-1.14825,0,
crops,produce:phaseolus-bean_rainfed:region0072_c3,-1.08605,0,
crops,produce:phaseolus-bean_rainfed:region0073_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0073_c1,-1.17592,0,
crops,produce:phaseolus-bean_rainfed:region0073_c2,-1.15885,0,
crops,produce:phaseolus-bean_rainfed:region0073_c3,-1.11987,0,
crops,produce:phaseolus-bean_rainfed:region0074_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0074_c1,-2.36959,0,
crops,produce:phaseolus-bean_rainfed:region0074_c2,-2.334,0,
crops,produce:phaseolus-bean_rainfed:region0074_c3,-2.28259,0,
crops,produce:phaseolus-bean_rainfed:region0075_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0075_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0075_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0075_c3,-100,0,
crops,produce:phaseolus-bean_rainfed:region0076_c0,-61.0345,0,
crops,produce:phaseolus-bean_rainfed:region0076_c1,-0.982837,0,
crops,produce:phaseolus-bean_rainfed:region0076_c2,-0.95113,0,
crops,produce:phaseolus-bean_rainfed:region0076_c3,-0.939966,0,
crops,produce:phaseolus-bean_rainfed:region0077_c0,-1.22798,0,
crops,produce:phaseolus-bean_rainfed:region0077_c1,-1.22177,0,
crops,produce:phaseolus-bean_rainfed:region0077_c2,-1.21605,0,
crops,produce:phaseolus-bean_rainfed:region0077_c3,-1.21076,0,
crops,produce:phaseolus-bean_rainfed:region0078_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0078_c1,-79.5628,0,
crops,produce:phaseolus-bean_rainfed:region0078_c2,-1.23061,0,
crops,produce:phaseolus-bean_rainfed:region0078_c3,-1.21987,0,
crops,produce:phaseolus-bean_rainfed:region0079_c0,-1.21661,0,
crops,produce:phaseolus-bean_rainfed:region0079_c1,-90.0397,0,
crops,produce:phaseolus-bean_rainfed:region0079_c2,-89.9374,0,
crops,produce:phaseolus-bean_rainfed:region0079_c3,-89.8161,0,
crops,produce:phaseolus-bean_rainfed:region0080_c0,-1.16691,0,
crops,produce:phaseolus-bean_rainfed:region0080_c1,-1.1349,0,
crops,produce:phaseolus-bean_rainfed:region0080_c2,-1.1251,0,
crops,produce:phaseolus-bean_rainfed:region0080_c3,-1.11238,0,
crops,produce:phaseolus-bean_rainfed:region0081_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0081_c1,-1.1677,0,
crops,produce:phaseolus-bean_rainfed:region0081_c2,-1.15831,0,
crops,produce:phaseolus-bean_rainfed:region0081_c3,-1.14113,0,
crops,produce:phaseolus-bean_rainfed:region0082_c0,-3.61735,0,
crops,produce:phaseolus-bean_rainfed:region0082_c1,-3.61864,0,
crops,produce:phaseolus-bean_rainfed:region0082_c2,-3.59716,0,
crops,produce:phaseolus-bean_rainfed:region0082_c3,-3.57917,0,
crops,produce:phaseolus-bean_rainfed:region0083_c0,-1.16853,0,
crops,produce:phaseolus-bean_rainfed:region0083_c1,-1.10171,0,
crops,produce:phaseolus-bean_rainfed:region0083_c2,-1.09117,0,
crops,produce:phaseolus-bean_rainfed:region0083_c3,-1.07858,0,
crops,produce:phaseolus-bean_rainfed:region0084_c0,-0.888328,0,
crops,produce:phaseolus-bean_rainfed:region0084_c1,-0.877069,0,
crops,produce:phaseolus-bean_rainfed:region0084_c2,-0.871243,0,
crops,produce:phaseolus-bean_rainfed:region0084_c3,-0.868365,0,
crops,produce:phaseolus-bean_rainfed:region0085_c0,-1.19509,0,
crops,produce:phaseolus-bean_rainfed:region0085_c1,-1.17683,0,
crops,produce:phaseolus-bean_rainfed:region0085_c2,-1.17066,0,
crops,produce:phaseolus-bean_rainfed:region0085_c3,-1.16837,0,
crops,produce:phaseolus-bean_rainfed:region0086_c0,-1.17528,0,
crops,produce:phaseolus-bean_rainfed:region0086_c1,-1.17146,0,
crops,produce:phaseolus-bean_rainfed:region0086_c2,-1.17106,0,
crops,produce:phaseolus-bean_rainfed:region0086_c3,-1.17096,0,
crops,produce:phaseolus-bean_rainfed:region0087_c1,-1.19081,0,
crops,produce:phaseolus-bean_rainfed:region0087_c2,-1.18602,0,
crops,produce:phaseolus-bean_rainfed:region0088_c0,-1.20958,0,
crops,produce:phaseolus-bean_rainfed:region0088_c1,-1.19089,0,
crops,produce:phaseolus-bean_rainfed:region0088_c2,-1.1851,0,
crops,produce:phaseolus-bean_rainfed:region0088_c3,-1.18479,0,
crops,produce:phaseolus-bean_rainfed:region0089_c0,-1.1856,0,
crops,produce:phaseolus-bean_rainfed:region0089_c1,-1.17176,0,
crops,produce:phaseolus-bean_rainfed:region0089_c2,-1.16921,0,
crops,produce:phaseolus-bean_rainfed:region0089_c3,-1.16383,0,
crops,produce:phaseolus-bean_rainfed:region0090_c0,-1.20078,0,
crops,produce:phaseolus-bean_rainfed:region0090_c1,-1.21255,0,
crops,produce:phaseolus-bean_rainfed:region0090_c2,-1.20948,0,
crops,produce:phaseolus-bean_rainfed:region0090_c3,-1.19266,0,
crops,produce:phaseolus-bean_rainfed:region0091_c0,-0.675404,0,
crops,produce:phaseolus-bean_rainfed:region0091_c1,-0.660674,0,
crops,produce:phaseolus-bean_rainfed:region0091_c2,-0.654079,0,
crops,produce:phaseolus-bean_rainfed:region0091_c3,-0.637754,0,
crops,produce:phaseolus-bean_rainfed:region0092_c0,-100,0,
crops,produce:phaseolus-bean_rainfed:region0092_c1,-100,0,
crops,produce:phaseolus-bean_rainfed:region0092_c2,-100,0,
crops,produce:phaseolus-bean_rainfed:region0092_c3,-0.653937,0,
