component,mr_group,intercept,slack,slope_basis
crops,produce:rye_rainfed:region0154_c3,-0.193085,0,
crops,produce:rye_rainfed:region0155_c0,-63.9928,0,
crops,produce:rye_rainfed:region0155_c1,-0.214418,0,
crops,produce:rye_rainfed:region0155_c2,-0.207094,0,
crops,produce:rye_rainfed:region0155_c3,-0.189166,0,
crops,produce:rye_rainfed:region0156_c0,-93.823,0,
crops,produce:rye_rainfed:region0156_c1,-93.6778,0,
crops,produce:rye_rainfed:region0156_c2,-93.7282,0,
crops,produce:rye_rainfed:region0156_c3,-93.6329,0,
crops,produce:rye_rainfed:region0159_c0,-0.458861,0,
crops,produce:rye_rainfed:region0159_c1,-0.436573,0,
crops,produce:rye_rainfed:region0159_c2,-0.406201,0,
crops,produce:rye_rainfed:region0159_c3,-0.357481,0,
crops,produce:rye_rainfed:region0160_c0,-0.466306,0,
crops,produce:rye_rainfed:region0160_c1,-0.449207,0,
crops,produce:rye_rainfed:region0160_c2,-0.390232,0,
crops,produce:rye_rainfed:region0160_c3,-0.341641,0,
crops,produce:rye_rainfed:region0161_c0,6.37389,0,
crops,produce:rye_rainfed:region0161_c1,8.85054,0,
crops,produce:rye_rainfed:region0161_c2,11.1296,0,
crops,produce:rye_rainfed:region0161_c3,14.3576,0,
crops,produce:rye_rainfed:region0163_c0,-0.474015,0,
crops,produce:rye_rainfed:region0163_c1,-0.468819,0,
crops,produce:rye_rainfed:region0163_c2,-0.453941,0,
crops,produce:rye_rainfed:region0163_c3,-0.447625,0,
crops,produce:rye_rainfed:region0165_c0,-0.369323,0,
crops,produce:rye_rainfed:region0165_c3,-0.308316,0,
crops,produce:rye_rainfed:region0166_c0,-0.551674,0,
crops,produce:rye_rainfed:region0166_c1,-0.545749,0,
crops,produce:rye_rainfed:region0166_c2,-0.540696,0,
crops,produce:rye_rainfed:region0166_c3,-0.532574,0,
crops,produce:rye_rainfed:region0167_c0,-0.336593,0,
crops,produce:rye_rainfed:region0167_c1,-0.291058,0,
crops,produce:rye_rainfed:region0167_c2,-0.260188,0,
crops,produce:rye_rainfed:region0167_c3,-0.239233,0,
crops,produce:rye_rainfed:region0170_c0,-0.440575,0,
crops,produce:rye_rainfed:region0170_c1,-0.41594,0,
crops,produce:rye_rainfed:region0170_c2,-0.404651,0,
crops,produce:rye_rainfed:region0170_c3,-0.395003,0,
crops,produce:rye_rainfed:region0171_c0,-0.649784,0,
crops,produce:rye_rainfed:region0171_c1,-0.615112,0,
crops,produce:rye_rainfed:region0171_c2,-0.597043,0,
crops,produce:rye_rainfed:region0171_c3,-0.579844,0,
crops,produce:rye_rainfed:region0172_c0,-0.864118,0,
crops,produce:rye_rainfed:region0172_c1,-0.848459,0,
crops,produce:rye_rainfed:region0172_c2,-0.813514,0,
crops,produce:rye_rainfed:region0172_c3,-0.787265,0,
crops,produce:rye_rainfed:region0173_c1,-0.375715,0,
crops,produce:rye_rainfed:region0173_c2,-0.382085,0,
crops,produce:rye_rainfed:region0173_c3,-0.382481,0,
crops,produce:rye_rainfed:region0174_c0,-78.7669,0,
crops,produce:rye_rainfed:region0174_c1,-78.0145,0,
crops,produce:rye_rainfed:region0174_c2,-77.3004,0,
crops,produce:rye_rainfed:region0174_c3,-0.310609,0,
crops,produce:rye_rainfed:region0175_c0,-0.40243,0,
crops,produce:rye_rainfed:region0175_c1,-0.3664,0,
crops,produce:rye_rainfed:region0175_c2,-0.34063,0,
crops,produce:rye_rainfed:region0175_c3,-0.329821,0,
crops,produce:rye_rainfed:region0176_c0,-90.4005,0,
crops,produce:rye_rainfed:region0176_c1,-90.2353,0,
crops,produce:rye_rainfed:region0176_c2,-0.456619,0,
crops,produce:rye_rainfed:region0176_c3,-0.451916,0,
crops,produce:rye_rainfed:region0177_c0,-0.4534,0,
crops,produce:rye_rainfed:region0177_c1,-0.43354,0,
crops,produce:rye_rainfed:region0177_c2,-0.436406,0,
crops,produce:rye_rainfed:region0177_c3,-0.441618,0,
crops,produce:rye_rainfed:region0178_c0,4.34533,0,
crops,produce:rye_rainfed:region0178_c1,6.38587,0,
crops,produce:rye_rainfed:region0178_c2,7.74068,0,
crops,produce:rye_rainfed:region0178_c3,9.74003,0,
crops,produce:rye_rainfed:region0182_c0,-92.4508,0,
crops,produce:rye_rainfed:region0182_c1,-0.393484,0,
crops,produce:rye_rainfed:region0182_c2,-0.370466,0,
crops,produce:rye_rainfed:region0182_c3,-0.265753,0,
crops,produce:rye_rainfed:region0183_c0,-80.488,0,
crops,produce:rye_rainfed:region0183_c1,11.0141,0,
crops,produce:rye_rainfed:region0183_c2,14.0073,0,
crops,produce:rye_rainfed:region0183_c3,19.0659,0,
crops,produce:rye_rainfed:region0184_c0,-0.42213,0,
crops,produce:rye_rainfed:region0184_c1,-0.422781,0,
crops,produce:rye_rainfed:region0184_c2,-0.414972,0,
crops,produce:rye_rainfed:region0184_c3,-0.39733,0,
crops,produce:rye_rainfed:region0185_c0,-0.413649,0,
crops,produce:rye_rainfed:region0185_c1,-0.398878,0,
crops,produce:rye_rainfed:region0185_c2,-0.384802,0,
crops,produce:rye_rainfed:region0185_c3,-0.371197,0,
crops,produce:rye_rainfed:region0187_c0,-0.347469,0,
crops,produce:rye_rainfed:region0187_c1,-0.33833,0,
crops,produce:rye_rainfed:region0187_c2,-0.322381,0,
crops,produce:rye_rainfed:region0187_c3,-0.312486,0,
crops,produce:rye_rainfed:region0188_c0,-0.389455,0,
crops,produce:rye_rainfed:region0188_c1,-0.379507,0,
crops,produce:rye_rainfed:region0188_c2,-0.379412,0,
crops,produce:rye_rainfed:region0188_c3,-0.378053,0,
crops,produce:rye_rainfed:region0189_c0,-0.438871,0,
crops,produce:rye_rainfed:region0189_c1,-0.427403,0,
crops,produce:rye_rainfed:region0189_c2,-0.419213,0,
crops,produce:rye_rainfed:region0189_c3,-0.416442,0,
crops,produce:rye_rainfed:region0190_c0,-0.446535,0,
crops,produce:rye_rainfed:region0190_c1,-0.442939,0,
crops,produce:rye_rainfed:region0190_c2,-0.440789,0,
crops,produce:rye_rainfed:region0190_c3,-0.434434,0,
crops,produce:rye_rainfed:region0191_c0,-0.445653,0,
crops,produce:rye_rainfed:region0191_c1,-0.446794,0,
crops,produce:rye_rainfed:region0191_c2,-0.443357,0,
crops,produce:rye_rainfed:region0191_c3,-0.442987,0,
crops,produce:rye_rainfed:region0192_c0,-84.1298,0,
crops,produce:rye_rainfed:region0192_c1,-1.43612,0,
crops,produce:rye_rainfed:region0192_c2,-1.44276,0,
crops,produce:rye_rainfed:region0192_c3,-1.44384,0,
crops,produce:rye_rainfed:region0193_c0,-0.368546,0,
crops,produce:rye_rainfed:region0197_c0,-69.5622,0,
crops,produce:rye_rainfed:region0197_c1,8.60645,0,
crops,produce:rye_rainfed:region0197_c2,10.4903,0,
crops,produce:rye_rainfed:region0197_c3,12.7499,0,
crops,produce:rye_rainfed:region0198_c0,-0.391321,0,
crops,produce:rye_rainfed:region0198_c1,-0.385531,0,
crops,produce:rye_rainfed:region0198_c2,-0.390828,0,
crops,produce:rye_rainfed:region0199_c0,-0.3753,0,
crops,produce:rye_rainfed:region0199_c1,-0.353518,0,
crops,produce:rye_rainfed:region0199_c2,-0.343034,0,
crops,produce:rye_rainfed:region0199_c3,-0.334709,0,
crops,produce:sesame_irrigated:region0000_c0,-0.900266,0,
crops,produce:sesame_irrigated:region0000_c1,-1.00109,0,
crops,produce:sesame_irrigated:region0000_c2,-0.997196,0,
crops,produce:sesame_irrigated:region0000_c3,-78.2009,0,
crops,produce:sesame_irrigated:region0012_c1,-0.803424,0,
crops,produce:sesame_irrigated:region0012_c2,-0.754583,0,
crops,produce:sesame_irrigated:region0012_c3,-0.771135,0,
crops,produce:sesame_irrigated:region0017_c0,-0.547387,0,
crops,produce:sesame_irrigated:region0017_c1,-0.559814,0,
crops,produce:sesame_irrigated:region0017_c2,-0.591821,0,
crops,produce:sesame_irrigated:region0017_c3,-0.631739,0,
crops,produce:sesame_irrigated:region0036_c0,-2.86589,0,
crops,produce:sesame_irrigated:region0036_c1,-2.85253,0,
crops,produce:sesame_irrigated:region0036_c2,-2.84174,0,
crops,produce:sesame_irrigated:region0036_c3,-2.81737,0,
crops,produce:sesame_irrigated:region0037_c1,-2.85729,0,
crops,produce:sesame_irrigated:region0037_c2,-2.84777,0,
crops,produce:sesame_irrigated:region0037_c3,-2.84121,0,
crops,produce:sesame_irrigated:region0054_c0,-0.788553,0,
crops,produce:sesame_irrigated:region0054_c1,-0.769917,0,
crops,produce:sesame_irrigated:region0054_c2,-0.760154,0,
crops,produce:sesame_irrigated:region0054_c3,-43.1035,0,
crops,produce:sesame_irrigated:region0059_c0,-1.27967,0,
crops,produce:sesame_irrigated:region0059_c1,-1.42241,0,
crops,produce:sesame_irrigated:region0059_c2,-1.46208,0,
crops,produce:sesame_irrigated:region0059_c3,-1.43218,0,
crops,produce:sesame_irrigated:region0060_c0,-0.89878,0,
crops,produce:sesame_irrigated:region0060_c1,-0.906816,0,
crops,produce:sesame_irrigated:region0075_c3,-1.00869,0,
crops,produce:sesame_irrigated:region0082_c0,-0.77503,0,
crops,produce:sesame_irrigated:region0082_c1,-0.759521,0,
crops,produce:sesame_irrigated:region0082_c2,-0.757507,0,
crops,produce:sesame_irrigated:region0082_c3,-0.75881,0,
crops,produce:sesame_irrigated:region0086_c0,-0.790204,0,
crops,produce:sesame_irrigated:region0086_c1,-0.817485,0,
crops,produce:sesame_irrigated:region0086_c2,-0.8129,0,
crops,produce:sesame_irrigated:region0086_c3,-0.768759,0,
crops,produce:sesame_irrigated:region0087_c0,-0.872932,0,
crops,produce:sesame_irrigated:region0087_c1,-0.924784,0,
crops,produce:sesame_irrigated:region0087_c2,-0.944507,0,
crops,produce:sesame_irrigated:region0087_c3,-74.7948,0,
crops,produce:sesame_irrigated:region0088_c0,-0.816115,0,
crops,produce:sesame_irrigated:region0088_c1,-0.833801,0,
crops,produce:sesame_irrigated:region0088_c2,-0.850572,0,
crops,produce:sesame_irrigated:region0088_c3,-0.855598,0,
crops,produce:sesame_irrigated:region0090_c0,-1.37096,0,
crops,produce:sesame_irrigated:region0090_c1,-1.38665,0,
crops,produce:sesame_irrigated:region0090_c2,-1.45091,0,
crops,produce:sesame_irrigated:region0090_c3,-1.46777,0,
crops,produce:sesame_irrigated:region0091_c0,-1.45132,0,
crops,produce:sesame_irrigated:region0091_c1,-1.44034,0,
crops,produce:sesame_irrigated:region0091_c2,-1.46389,0,
crops,produce:sesame_irrigated:region0091_c3,-1.4471,0,
crops,produce:sesame_irrigated:region0092_c0,-1.26676,0,
crops,produce:sesame_irrigated:region0092_c1,-1.33915,0,
crops,produce:sesame_irrigated:region0092_c2,-1.2756,0,
crops,produce:sesame_irrigated:region0092_c3,-1.22578,0,
crops,produce:sesame_irrigated:region0094_c0,-0.981641,0,
crops,produce:sesame_irrigated:region0094_c1,-0.972096,0,
crops,produce:sesame_irrigated:region0094_c2,-0.949748,0,
crops,produce:sesame_irrigated:region0094_c3,-0.929142,0,
crops,produce:sesame_irrigated:region0097_c0,-1.09063,0,
crops,produce:sesame_irrigated:region0097_c1,-1.09091,0,
crops,produce:sesame_irrigated:region0097_c2,-1.11277,0,
crops,produce:sesame_irrigated:region0097_c3,-1.11172,0,
crops,produce:sesame_irrigated:region0103_c1,-0.727678,0,
crops,produce:sesame_irrigated:region0103_c2,-0.723227,0,
crops,produce:sesame_irrigated:region0103_c3,-0.715937,0,
crops,produce:sesame_irrigated:region0107_c0,-0.930142,0,
crops,produce:sesame_irrigated:region0107_c1,-1.07122,0,
crops,produce:sesame_irrigated:region0107_c2,-1.17993,0,
crops,produce:sesame_irrigated:region0107_c3,-1.17056,0,
crops,produce:sesame_irrigated:region0116_c0,-1.42733,0,
crops,produce:sesame_irrigated:region0116_c1,-1.35415,0,
crops,produce:sesame_irrigated:region0116_c2,-1.45731,0,
crops,produce:sesame_irrigated:region0116_c3,-1.36804,0,
crops,produce:sesame_irrigated:region0119_c0,-0.722388,0,
crops,produce:sesame_irrigated:region0119_c1,-0.732929,0,
crops,produce:sesame_irrigated:region0119_c2,-0.768362,0,
crops,produce:sesame_irrigated:region0119_c3,-0.72659,0,
crops,produce:sesame_irrigated:region0120_c0,-0.640547,0,
crops,produce:sesame_irrigated:region0120_c1,-0.63957,0,
crops,produce:sesame_irrigated:region0120_c2,-0.643053,0,
crops,produce:sesame_irrigated:region0120_c3,-0.682031,0,
crops,produce:sesame_irrigated:region0124_c0,-0.73393,0,
crops,produce:sesame_irrigated:region0124_c1,-0.740446,0,
crops,produce:sesame_irrigated:region0124_c2,-0.781314,0,
crops,produce:sesame_irrigated:region0124_c3,-0.78177,0,
crops,produce:sesame_irrigated:region0139_c1,-0.744775,0,
crops,produce:sesame_irrigated:region0139_c2,-0.762918,0,
crops,produce:sesame_irrigated:region0139_c3,-0.78998,0,
crops,produce:sesame_irrigated:region0142_c0,-0.80696,0,
crops,produce:sesame_irrigated:region0142_c1,-0.795063,0,
crops,produce:sesame_irrigated:region0142_c2,-0.778299,0,
crops,produce:sesame_irrigated:region0142_c3,-0.73054,0,
crops,produce:sesame_irrigated:region0144_c0,-0.988467,0,
crops,produce:sesame_irrigated:region0144_c1,-0.866018,0,
crops,produce:sesame_irrigated:region0144_c2,-0.979815,0,
crops,produce:sesame_irrigated:region0151_c0,-2.3293,0,
crops,produce:sesame_irrigated:region0151_c1,-2.28742,0,
crops,produce:sesame_irrigated:region0151_c2,-2.29482,0,
crops,produce:sesame_irrigated:region0151_c3,-2.32874,0,
crops,produce:sesame_irrigated:region0157_c0,-1.01604,0,
crops,produce:sesame_irrigated:region0157_c1,-1.1814,0,
crops,produce:sesame_irrigated:region0157_c2,-1.20527,0,
crops,produce:sesame_irrigated:region0157_c3,-1.31713,0,
crops,produce:sesame_irrigated:region0158_c0,-1.15422,0,
crops,produce:sesame_irrigated:region0158_c1,-1.09737,0,
crops,produce:sesame_irrigated:region0158_c2,-1.12144,0,
crops,produce:sesame_irrigated:region0158_c3,-1.07537,0,
crops,produce:sesame_irrigated:region0159_c0,-0.835451,0,
crops,produce:sesame_irrigated:region0159_c1,-0.814681,0,
crops,produce:sesame_irrigated:region0159_c2,-0.818249,0,
crops,produce:sesame_irrigated:region0159_c3,-0.807955,0,
crops,produce:sesame_irrigated:region0160_c0,-0.844348,0,
crops,produce:sesame_irrigated:region0160_c1,-0.825652,0,
crops,produce:sesame_irrigated:region0160_c2,-0.828245,0,
crops,produce:sesame_irrigated:region0160_c3,-0.772252,0,
crops,produce:sesame_irrigated:region0167_c0,-0.728874,0,
crops,produce:sesame_irrigated:region0167_c1,-0.722592,0,
crops,produce:sesame_irrigated:region0174_c1,-1.24151,0,
crops,produce:sesame_irrigated:region0174_c2,-1.23127,0,
crops,produce:sesame_irrigated:region0174_c3,-1.14811,0,
crops,produce:sesame_irrigated:region0178_c1,-0.794537,0,
crops,produce:sesame_irrigated:region0178_c2,-0.903731,0,
crops,produce:sesame_irrigated:region0178_c3,-0.924147,0,
crops,produce:sesame_irrigated:region0179_c0,-0.807845,0,
crops,produce:sesame_irrigated:region0179_c1,-0.741775,0,
crops,produce:sesame_irrigated:region0179_c2,-0.864561,0,
crops,produce:sesame_irrigated:region0179_c3,-0.933984,0,
crops,produce:sesame_irrigated:region0183_c0,-1.44341,0,
crops,produce:sesame_irrigated:region0183_c1,-1.44038,0,
crops,produce:sesame_irrigated:region0183_c2,-1.47636,0,
crops,produce:sesame_irrigated:region0183_c3,-1.47019,0,
crops,produce:sesame_irrigated:region0184_c2,-0.603774,0,
crops,produce:sesame_irrigated:region0184_c3,-0.600396,0,
crops,produce:sesame_irrigated:region0189_c0,-0.841151,0,
crops,produce:sesame_irrigated:region0189_c1,-0.796687,0,
crops,produce:sesame_irrigated:region0189_c2,-0.749193,0,
crops,produce:sesame_irrigated:region0189_c3,-0.728942,0,
crops,produce:sesame_irrigated:region0190_c3,-1.09908,0,
crops,produce:sesame_irrigated:region0192_c0,-0.945358,0,
crops,produce:sesame_irrigated:region0192_c1,-0.968891,0,
crops,produce:sesame_irrigated:region0192_c2,-0.90916,0,
crops,produce:sesame_irrigated:region0192_c3,-0.917022,0,
crops,produce:sesame_irrigated:region0196_c0,-1.909,0,
crops,produce:sesame_irrigated:region0196_c1,-1.92,0,
crops,produce:sesame_irrigated:region0196_c2,-2.0665,0,
crops,produce:sesame_irrigated:region0196_c3,-2.13083,0,
crops,produce:sesame_rainfed:region0000_c0,-78.7325,0,
crops,produce:sesame_rainfed:region0000_c1,-78.8581,0,
crops,produce:sesame_rainfed:region0000_c2,-78.6186,0,
crops,produce:sesame_rainfed:region0000_c3,-0.735502,0,
crops,produce:sesame_rainfed:region0001_c0,-0.88959,0,
crops,produce:sesame_rainfed:region0001_c1,-0.759105,0,
crops,produce:sesame_rainfed:region0001_c2,-0.759474,0,
crops,produce:sesame_rainfed:region0001_c3,-0.760141,0,
crops,produce:sesame_rainfed:region0005_c0,-0.76021,0,
crops,produce:sesame_rainfed:region0005_c1,-0.758545,0,
crops,produce:sesame_rainfed:region0005_c2,-0.75772,0,
crops,produce:sesame_rainfed:region0005_c3,-0.758883,0,
crops,produce:sesame_rainfed:region0012_c1,-0.740587,0,
crops,produce:sesame_rainfed:region0012_c2,-0.743213,0,
crops,produce:sesame_rainfed:region0012_c3,-0.733308,0,
crops,produce:sesame_rainfed:region0013_c0,-90.5874,0,
crops,produce:sesame_rainfed:region0013_c1,-79.1137,0,
crops,produce:sesame_rainfed:region0013_c2,-79.0283,0,
crops,produce:sesame_rainfed:region0013_c3,-78.9277,0,
crops,produce:sesame_rainfed:region0015_c0,-0.76609,0,
crops,produce:sesame_rainfed:region0015_c1,-0.765784,0,
crops,produce:sesame_rainfed:region0015_c2,-0.766191,0,
crops,produce:sesame_rainfed:region0015_c3,-0.767062,0,
crops,produce:sesame_rainfed:region0016_c0,-0.757863,0,
crops,produce:sesame_rainfed:region0016_c1,-79.1173,0,
crops,produce:sesame_rainfed:region0016_c2,-0.762674,0,
crops,produce:sesame_rainfed:region0016_c3,-0.764334,0,
crops,produce:sesame_rainfed:region0017_c0,-0.489099,0,
crops,produce:sesame_rainfed:region0017_c1,-89.317,0,
crops,produce:sesame_rainfed:region0017_c2,-89.2201,0,
crops,produce:sesame_rainfed:region0017_c3,-89.0898,0,
crops,produce:sesame_rainfed:region0022_c1,-0.738433,0,
crops,produce:sesame_rainfed:region0022_c2,-0.736917,0,
crops,produce:sesame_rainfed:region0022_c3,-0.735697,0,
crops,produce:sesame_rainfed:region0023_c0,-0.717802,0,
crops,produce:sesame_rainfed:region0023_c1,-0.716968,0,
crops,produce:sesame_rainfed:region0023_c2,-0.717365,0,
crops,produce:sesame_rainfed:region0023_c3,-0.718642,0,
crops,produce:sesame_rainfed:region0024_c0,-0.755488,0,
crops,produce:sesame_rainfed:region0024_c1,-0.755448,0,
crops,produce:sesame_rainfed:region0024_c2,-0.755409,0,
crops,produce:sesame_rainfed:region0024_c3,-0.755402,0,
crops,produce:sesame_rainfed:region0025_c0,-0.75572,0,
crops,produce:sesame_rainfed:region0025_c1,-0.75606,0,
crops,produce:sesame_rainfed:region0025_c2,-0.75638,0,
crops,produce:sesame_rainfed:region0025_c3,-0.757077,0,
crops,produce:sesame_rainfed:region0026_c0,-0.75552,0,
crops,produce:sesame_rainfed:region0026_c1,-0.755914,0,
crops,produce:sesame_rainfed:region0026_c2,-0.756225,0,
crops,produce:sesame_rainfed:region0026_c3,-0.756498,0,
crops,produce:sesame_rainfed:region0029_c3,-0.75166,0,
crops,produce:sesame_rainfed:region0030_c0,-79.3117,0,
crops,produce:sesame_rainfed:region0030_c1,-0.716094,0,
crops,produce:sesame_rainfed:region0030_c2,-0.716074,0,
crops,produce:sesame_rainfed:region0031_c0,-0.774558,0,
crops,produce:sesame_rainfed:region0031_c1,-0.777558,0,
crops,produce:sesame_rainfed:region0031_c2,-0.786215,0,
crops,produce:sesame_rainfed:region0031_c3,-0.800806,0,
crops,produce:sesame_rainfed:region0036_c0,-2.93696,0,
crops,produce:sesame_rainfed:region0036_c1,-2.92906,0,
crops,produce:sesame_rainfed:region0036_c2,-2.92485,0,
crops,produce:sesame_rainfed:region0036_c3,-2.91812,0,
crops,produce:sesame_rainfed:region0037_c1,-71.9983,0,
crops,produce:sesame_rainfed:region0037_c2,-2.93512,0,
crops,produce:sesame_rainfed:region0037_c3,-2.92937,0,
crops,produce:sesame_rainfed:region0038_c0,-0.755928,0,
crops,produce:sesame_rainfed:region0038_c1,-0.756348,0,
crops,produce:sesame_rainfed:region0038_c2,-0.756375,0,
crops,produce:sesame_rainfed:region0038_c3,-0.755609,0,
crops,produce:sesame_rainfed:region0039_c0,-0.760388,0,
crops,produce:sesame_rainfed:region0039_c1,-0.76068,0,
crops,produce:sesame_rainfed:region0039_c2,-0.76379,0,
crops,produce:sesame_rainfed:region0039_c3,-0.769717,0,
crops,produce:sesame_rainfed:region0040_c0,-0.756278,0,
crops,produce:sesame_rainfed:region0040_c1,-0.756412,0,
crops,produce:sesame_rainfed:region0040_c2,-0.756842,0,
crops,produce:sesame_rainfed:region0040_c3,-0.756423,0,
crops,produce:sesame_rainfed:region0041_c0,-0.756004,0,
crops,produce:sesame_rainfed:region0041_c1,-0.756001,0,
crops,produce:sesame_rainfed:region0041_c2,-0.756328,0,
crops,produce:sesame_rainfed:region0041_c3,-0.757152,0,
crops,produce:sesame_rainfed:region0042_c0,-0.756852,0,
crops,produce:sesame_rainfed:region0042_c1,-0.756728,0,
crops,produce:sesame_rainfed:region0042_c2,-0.756419,0,
crops,produce:sesame_rainfed:region0042_c3,-0.756762,0,
crops,produce:sesame_rainfed:region0043_c0,-0.755681,0,
crops,produce:sesame_rainfed:region0043_c1,-0.75588,0,
crops,produce:sesame_rainfed:region0043_c2,-0.755888,0,
crops,produce:sesame_rainfed:region0043_c3,-0.756174,0,
crops,produce:sesame_rainfed:region0044_c0,-0.750095,0,
crops,produce:sesame_rainfed:region0044_c1,-0.750743,0,
crops,produce:sesame_rainfed:region0044_c2,-0.752689,0,
crops,produce:sesame_rainfed:region0044_c3,-0.752746,0,
crops,produce:sesame_rainfed:region0047_c0,-0.74849,0,
crops,produce:sesame_rainfed:region0047_c1,-0.742855,0,
crops,produce:sesame_rainfed:region0047_c2,-0.743912,0,
crops,produce:sesame_rainfed:region0047_c3,-0.74615,0,
crops,produce:sesame_rainfed:region0054_c0,-0.749585,0,
crops,produce:sesame_rainfed:region0054_c1,-0.749773,0,
crops,produce:sesame_rainfed:region0054_c2,-0.749816,0,
crops,produce:sesame_rainfed:region0054_c3,-0.751087,0,
crops,produce:sesame_rainfed:region0060_c0,-0.754679,0,
crops,produce:sesame_rainfed:region0060_c1,-67.0068,0,
crops,produce:sesame_rainfed:region0060_c2,-0.754523,0,
crops,produce:sesame_rainfed:region0060_c3,-0.754392,0,
crops,produce:sesame_rainfed:region0063_c0,-93.1305,0,
crops,produce:sesame_rainfed:region0063_c1,-92.3439,0,
crops,produce:sesame_rainfed:region0063_c2,-0.611668,0,
crops,produce:sesame_rainfed:region0063_c3,-0.611898,0,
crops,produce:sesame_rainfed:region0070_c0,-0.758865,0,
crops,produce:sesame_rainfed:region0070_c1,-0.757201,0,
crops,produce:sesame_rainfed:region0070_c2,-0.757635,0,
crops,produce:sesame_rainfed:region0070_c3,-0.758048,0,
crops,produce:sesame_rainfed:region0071_c0,-0.756345,0,
crops,produce:sesame_rainfed:region0071_c1,-0.756993,0,
crops,produce:sesame_rainfed:region0071_c2,-0.757745,0,
crops,produce:sesame_rainfed:region0071_c3,-0.759438,0,
crops,produce:sesame_rainfed:region0072_c0,-1.02022,0,
crops,produce:sesame_rainfed:region0072_c1,-77.915,0,
crops,produce:sesame_rainfed:region0072_c2,-1.02312,0,
crops,produce:sesame_rainfed:region0072_c3,-1.02421,0,
crops,produce:sesame_rainfed:region0073_c1,-0.759697,0,
crops,produce:sesame_rainfed:region0073_c2,-0.760602,0,
crops,produce:sesame_rainfed:region0073_c3,-0.759786,0,
crops,produce:sesame_rainfed:region0075_c3,-0.740866,0,
crops,produce:sesame_rainfed:region0077_c0,-0.745735,0,
crops,produce:sesame_rainfed:region0077_c1,-0.736297,0,
crops,produce:sesame_rainfed:region0077_c2,-0.735827,0,
crops,produce:sesame_rainfed:region0077_c3,-0.739029,0,
crops,produce:sesame_rainfed:region0079_c0,-0.749346,0,
crops,produce:sesame_rainfed:region0080_c0,-0.748387,0,
crops,produce:sesame_rainfed:region0080_c1,-0.735372,0,
crops,produce:sesame_rainfed:region0080_c2,-0.736553,0,
crops,produce:sesame_rainfed:region0080_c3,-0.746401,0,
crops,produce:sesame_rainfed:region0082_c0,-0.752162,0,
crops,produce:sesame_rainfed:region0082_c1,-0.751408,0,
crops,produce:sesame_rainfed:region0082_c2,-0.751198,0,
crops,produce:sesame_rainfed:region0082_c3,-0.75119,0,
crops,produce:sesame_rainfed:region0086_c0,-0.747627,0,
crops,produce:sesame_rainfed:region0086_c1,-0.746247,0,
crops,produce:sesame_rainfed:region0086_c2,-0.747459,0,
crops,produce:sesame_rainfed:region0086_c3,-0.749406,0,
crops,produce:sesame_rainfed:region0087_c0,-0.746473,0,
crops,produce:sesame_rainfed:region0087_c1,-0.74571,0,
crops,produce:sesame_rainfed:region0087_c2,-0.745703,0,
crops,produce:sesame_rainfed:region0087_c3,-0.746331,0,
crops,produce:sesame_rainfed:region0088_c0,-0.750075,0,
crops,produce:sesame_rainfed:region0088_c1,-0.746193,0,
crops,produce:sesame_rainfed:region0088_c2,-0.875596,0,
crops,produce:sesame_rainfed:region0088_c3,-0.745972,0,
crops,produce:sesame_rainfed:region0090_c0,-88.6016,0,
crops,produce:sesame_rainfed:region0090_c1,-1.16634,0,
crops,produce:sesame_rainfed:region0090_c2,-1.16526,0,
crops,produce:sesame_rainfed:region0090_c3,-1.16294,0,
crops,produce:sesame_rainfed:region0091_c0,-1.16693,0,
crops,produce:sesame_rainfed:region0091_c1,-88.5043,0,
crops,produce:sesame_rainfed:region0091_c2,-1.16564,0,
crops,produce:sesame_rainfed:region0091_c3,-1.15858,0,
crops,produce:sesame_rainfed:region0092_c0,-90.793,0,
crops,produce:sesame_rainfed:region0092_c1,-90.8618,0,
crops,produce:sesame_rainfed:region0092_c2,-0.748455,0,
crops,produce:sesame_rainfed:region0092_c3,-0.741843,0,
crops,produce:sesame_rainfed:region0094_c2,-0.706385,0,
crops,produce:sesame_rainfed:region0094_c3,-0.701245,0,
crops,produce:sesame_rainfed:region0102_c0,-0.390894,0,
crops,produce:sesame_rainfed:region0102_c1,-0.393312,0,
crops,produce:sesame_rainfed:region0102_c2,-0.398148,0,
crops,produce:sesame_rainfed:region0102_c3,-0.402415,0,
crops,produce:sesame_rainfed:region0104_c0,-0.735692,0,
crops,produce:sesame_rainfed:region0104_c1,-0.739849,0,
crops,produce:sesame_rainfed:region0104_c2,-0.737606,0,
crops,produce:sesame_rainfed:region0104_c3,-0.737395,0,
crops,produce:sesame_rainfed:region0105_c0,-0.703898,0,
crops,produce:sesame_rainfed:region0105_c1,-0.700229,0,
crops,produce:sesame_rainfed:region0105_c3,-0.684298,0,
crops,produce:sesame_rainfed:region0106_c0,-0.74222,0,
crops,produce:sesame_rainfed:region0106_c1,-0.734391,0,
crops,produce:sesame_rainfed:region0106_c2,-0.71941,0,
crops,produce:sesame_rainfed:region0106_c3,-0.718831,0,
crops,produce:sesame_rainfed:region0107_c2,-0.748756,0,
crops,produce:sesame_rainfed:region0107_c3,-0.74262,0,
crops,produce:sesame_rainfed:region0108_c2,-0.757479,0,
crops,produce:sesame_rainfed:region0108_c3,-0.755291,0,
crops,produce:sesame_rainfed:region0111_c0,-0.996525,0,
